255 127 2 28.0855
256 128 2 28.0855
257 129 1 28.0855
258 130 1 28.0855
259 131 1 28.0855
260 132 1 28.0855
261 129 2 28.0855
262 130 2 28.0855
263 131 2 28.0855
264 132 2 28.0855
265 133 1 28.0855
266 134 1 28.0855
267 135 1 28.0855
268 136 1 28.0855
269 133 2 28.0855
270 134 2 28.0855
271 135 2 28.0855
272 136 2 28.0855
273 137 1 28.0855
274 138 1 28.0855
275 139 1 28.0855
276 140 1 28.0855
277 137 2 28.0855
278 138 2 28.0855
279 139 2 28.0855
280 140 2 28.0855
281 141 1 28.0855
282 142 1 28.0855
283 143 1 28.0855
284 144 1 28.0855
285 141 2 28.0855
286 142 2 28.0855
287 143 2 28.0855
288 144 2 28.0855
289 145 1 28.0855
290 146 1 28.0855
291 147 1 28.0855
292 148 1 28.0855
293 145 2 28.0855
294 146 2 28.0855
295 147 2 28.0855
296 148 2 28.0855
297 149 1 28.0855
298 150 1 28.0855
299 151 1 28.0855
300 152 1 28.0855
301 149 2 28.0855
302 150 2 28.0855
303 151 2 28.0855
304 152 2 28.0855
305 153 1 28.0855
306 154 1 28.0855
307 155 1 28.0855
308 156 1 28.0855
309 153 2 28.0855
310 154 2 28.0855
311 155 2 28.0855
312 156 2 28.0855
313 157 1 28.0855
314 158 1 28.0855
315 159 1 28.0855
316 160 1 28.0855
317 157 2 28.0855
318 158 2 28.0855
319 159 2 28.0855
320 160 2 28.0855
321 161 1 28.0855
322 162 1 28.0855
323 163 1 28.0855
324 164 1 28.0855
325 161 2 28.0855
326 162 2 28.0855
327 163 2 28.0855
328 164 2 28.0855
329 165 1 28.0855
330 166 1 28.0855
331 167 1 28.0855
332 168 1 28.0855
333 165 2 28.0855
334 166 2 28.0855
335 167 2 28.0855
336 168 2 28.0855
337 169 1 28.0855
338 170 1 28.0855
339 171 1 28.0855
340 172 1 28.0855
341 169 2 28.0855
342 170 2 28.0855
343 171 2 28.0855
344 172 2 28.0855
345 173 1 28.0855
346 174 1 28.0855
347 175 1 28.0855
348 176 1 28.0855
349 173 2 28.0855
350 174 2 28.0855
351 175 2 28.0855
352 176 2 28.0855
353 177 1 28.0855
354 178 1 28.0855
355 179 1 28.0855
356 180 1 28.0855
357 177 2 28.0855
358 178 2 28.0855
359 179 2 28.0855
360 180 2 28.0855
361 181 1 28.0855
362 182 1 28.0855
363 183 1 28.0855
364 184 1 28.0855
365 181 2 28.0855
366 182 2 28.0855
367 183 2 28.0855
368 184 2 28.0855
369 185 1 28.0855
370 186 1 28.0855
371 187 1 28.0855
372 188 1 28.0855
373 185 2 28.0855
374 186 2 28.0855
375 187 2 28.0855
376 188 2 28.0855
377 189 1 28.0855
378 190 1 28.0855
379 191 1 28.0855
380 192 1 28.0855
381 189 2 28.0855
382 190 2 28.0855
383 191 2 28.0855
384 192 2 28.0855
385 193 1 28.0855
386 194 1 28.0855
387 195 1 28.0855
388 196 1 28.0855
389 193 2 28.0855
390 194 2 28.0855
391 195 2 28.0855
392 196 2 28.0855
393 197 1 28.0855
394 198 1 28.0855
395 199 1 28.0855
396 200 1 28.0855
397 197 2 28.0855
398 198 2 28.0855
399 199 2 28.0855
400 200 2 28.0855
401 201 1 28.0855
402 202 1 28.0855
403 203 1 28.0855
404 204 1 28.0855
405 201 2 28.0855
406 202 2 28.0855
407 203 2 28.0855
408 204 2 28.0855
409 205 1 28.0855
410 206 1 28.0855
411 207 1 28.0855
412 208 1 28.0855
413 205 2 28.0855
